2014-04-14,grau_mudanca,idade,45 A 54,Fizesse poucas mudanças e desse continuidade para muita coisa,"20.3""",
2014-04-14,grau_mudanca,idade,45 A 54,Desse total continuidade ao governo atual,"8.5""",
2014-04-14,grau_mudanca,idade,45 A 54,Não sabe/ Não respondeu,"3.5""",
2014-04-14,grau_mudanca,idade,55 A 64,Mudasse totalmente o governo do país,"33.5""",
2014-04-14,grau_mudanca,idade,55 A 64,Mantivesse só alguns programas, mas mudasse muita coisa,"32.6"""
2014-04-14,grau_mudanca,idade,55 A 64,Fizesse poucas mudanças e desse continuidade para muita coisa,"21.6""",
2014-04-14,grau_mudanca,idade,55 A 64,Desse total continuidade ao governo atual,"8.4""",
2014-04-14,grau_mudanca,idade,55 A 64,Não sabe/ Não respondeu,"4""",
2014-04-14,grau_mudanca,idade,65 E MAIS,Mudasse totalmente o governo do país,"27.7""",
2014-04-14,grau_mudanca,idade,65 E MAIS,Mantivesse só alguns programas, mas mudasse muita coisa,"34.7"""
2014-04-14,grau_mudanca,idade,65 E MAIS,Fizesse poucas mudanças e desse continuidade para muita coisa,"16.3""",
2014-04-14,grau_mudanca,idade,65 E MAIS,Desse total continuidade ao governo atual,"14.4""",
2014-04-14,grau_mudanca,idade,65 E MAIS,Não sabe/ Não respondeu,"6.9""",
2014-04-14,vida_hoje,instrucao,ANALF.,Muito satisfeito,"7.9""",
2014-04-14,vida_hoje,instrucao,ANALF.,Satisfeito,"73.7""",
2014-04-14,vida_hoje,instrucao,ANALF.,Insatisfeito,"15.8""",
2014-04-14,vida_hoje,instrucao,ANALF.,Muito insatisfeito,"2.6""",
2014-04-14,vida_hoje,instrucao,ANALF.,Não sabe/ Não respondeu,"0""",
2014-04-14,vida_hoje,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Muito satisfeito,"18.8""",
2014-04-14,vida_hoje,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Satisfeito,"62.5""",
2014-04-14,vida_hoje,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Insatisfeito,"12.5""",
2014-04-14,vida_hoje,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Muito insatisfeito,"6.2""",
2014-04-14,vida_hoje,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Não sabe/ Não respondeu,"0""",
2014-04-14,vida_hoje,instrucao,PRIM. INC.,Muito satisfeito,"10.3""",
2014-04-14,vida_hoje,instrucao,PRIM. INC.,Satisfeito,"61.9""",
2014-04-14,vida_hoje,instrucao,PRIM. INC.,Insatisfeito,"24.5""",
2014-04-14,vida_hoje,instrucao,PRIM. INC.,Muito insatisfeito,"1.3""",
2014-04-14,vida_hoje,instrucao,PRIM. INC.,Não sabe/ Não respondeu,"1.9""",
2014-04-14,vida_hoje,instrucao,PRIM. COMP.,Muito satisfeito,"9.7""",
2014-04-14,vida_hoje,instrucao,PRIM. COMP.,Satisfeito,"64.7""",
2014-04-14,vida_hoje,instrucao,PRIM. COMP.,Insatisfeito,"24.2""",
2014-04-14,vida_hoje,instrucao,PRIM. COMP.,Muito insatisfeito,"1.1""",
2014-04-14,vida_hoje,instrucao,PRIM. COMP.,Não sabe/ Não respondeu,"0.4""",
2014-04-14,vida_hoje,instrucao,GINÁS. INC.,Muito satisfeito,"9.4""",
2014-04-14,vida_hoje,instrucao,GINÁS. INC.,Satisfeito,"67.2""",
2014-04-14,vida_hoje,instrucao,GINÁS. INC.,Insatisfeito,"21.4""",
2014-04-14,vida_hoje,instrucao,GINÁS. INC.,Muito insatisfeito,"2.1""",
2014-04-14,vida_hoje,instrucao,GINÁS. INC.,Não sabe/ Não respondeu,"0""",
2014-04-14,vida_hoje,instrucao,GINÁS. COMP.,Muito satisfeito,"5.5""",
2014-04-14,vida_hoje,instrucao,GINÁS. COMP.,Satisfeito,"69.9""",
2014-04-14,vida_hoje,instrucao,GINÁS. COMP.,Insatisfeito,"22.4""",
2014-04-14,vida_hoje,instrucao,GINÁS. COMP.,Muito insatisfeito,"1.8""",
2014-04-14,vida_hoje,instrucao,GINÁS. COMP.,Não sabe/ Não respondeu,"0.5""",
2014-04-14,vida_hoje,instrucao,COLÉG. INC.,Muito satisfeito,"6.9""",
2014-04-14,vida_hoje,instrucao,COLÉG. INC.,Satisfeito,"74.5""",
2014-04-14,vida_hoje,instrucao,COLÉG. INC.,Insatisfeito,"17.6""",
2014-04-14,vida_hoje,instrucao,COLÉG. INC.,Muito insatisfeito,"0.5""",
2014-04-14,vida_hoje,instrucao,COLÉG. INC.,Não sabe/ Não respondeu,"0.5""",
2014-04-14,vida_hoje,instrucao,COLÉG. COMP.,Muito satisfeito,"7.7""",
2014-04-14,vida_hoje,instrucao,COLÉG. COMP.,Satisfeito,"71.4""",
2014-04-14,vida_hoje,instrucao,COLÉG. COMP.,Insatisfeito,"18.3""",
2014-04-14,vida_hoje,instrucao,COLÉG. COMP.,Muito insatisfeito,"1.8""",
2014-04-14,vida_hoje,instrucao,COLÉG. COMP.,Não sabe/ Não respondeu,"0.7""",
2014-04-14,vida_hoje,instrucao,SUP. INC.,Muito satisfeito,"11.4""",
2014-04-14,vida_hoje,instrucao,SUP. INC.,Satisfeito,"73.5""",
2014-04-14,vida_hoje,instrucao,SUP. INC.,Insatisfeito,"13.3""",
2014-04-14,vida_hoje,instrucao,SUP. INC.,Muito insatisfeito,"1.2""",
2014-04-14,vida_hoje,instrucao,SUP. INC.,Não sabe/ Não respondeu,"0.6""",
2014-04-14,vida_hoje,instrucao,SUP. COMP.,Muito satisfeito,"10.1""",
2014-04-14,vida_hoje,instrucao,SUP. COMP.,Satisfeito,"77.4""",
2014-04-14,vida_hoje,instrucao,SUP. COMP.,Insatisfeito,"11.3""",
2014-04-14,vida_hoje,instrucao,SUP. COMP.,Muito insatisfeito,"1.3""",
2014-04-14,vida_hoje,instrucao,SUP. COMP.,Não sabe/ Não respondeu,"0""",
2014-04-14,interesse_eleicoes,instrucao,ANALF.,Muito interesse,"14.5""",
2014-04-14,interesse_eleicoes,instrucao,ANALF.,Interesse médio,"25""",
2014-04-14,interesse_eleicoes,instrucao,ANALF.,Pouco interesse,"40.8""",
2014-04-14,interesse_eleicoes,instrucao,ANALF.,Nenhum interesse nas eleições que ocorrerão em outubro,"15.8""",
2014-04-14,interesse_eleicoes,instrucao,ANALF.,Não sabe/ Não respondeu,"3.9""",
2014-04-14,interesse_eleicoes,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Muito interesse,"12.5""",
2014-04-14,interesse_eleicoes,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Interesse médio,"18.8""",
2014-04-14,interesse_eleicoes,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Pouco interesse,"56.2""",
2014-04-14,interesse_eleicoes,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Nenhum interesse nas eleições que ocorrerão em outubro,"12.5""",
2014-04-14,interesse_eleicoes,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Não sabe/ Não respondeu,"0""",
2014-04-14,interesse_eleicoes,instrucao,PRIM. INC.,Muito interesse,"12.9""",
2014-04-14,interesse_eleicoes,instrucao,PRIM. INC.,Interesse médio,"21.9""",
2014-04-14,interesse_eleicoes,instrucao,PRIM. INC.,Pouco interesse,"39.4""",
2014-04-14,interesse_eleicoes,instrucao,PRIM. INC.,Nenhum interesse nas eleições que ocorrerão em outubro,"24.5""",
2014-04-14,interesse_eleicoes,instrucao,PRIM. INC.,Não sabe/ Não respondeu,"1.3""",
2014-04-14,interesse_eleicoes,instrucao,PRIM. COMP.,Muito interesse,"14.9""",
2014-04-14,interesse_eleicoes,instrucao,PRIM. COMP.,Interesse médio,"30.9""",
2014-04-14,interesse_eleicoes,instrucao,PRIM. COMP.,Pouco interesse,"25.7""",
2014-04-14,interesse_eleicoes,instrucao,PRIM. COMP.,Nenhum interesse nas eleições que ocorrerão em outubro,"26.4""",
2014-04-14,interesse_eleicoes,instrucao,PRIM. COMP.,Não sabe/ Não respondeu,"2.2""",
2014-04-14,interesse_eleicoes,instrucao,GINÁS. INC.,Muito interesse,"12""",
2014-04-14,interesse_eleicoes,instrucao,GINÁS. INC.,Interesse médio,"26.6""",
2014-04-14,interesse_eleicoes,instrucao,GINÁS. INC.,Pouco interesse,"29.2""",
2014-04-14,interesse_eleicoes,instrucao,GINÁS. INC.,Nenhum interesse nas eleições que ocorrerão em outubro,"31.8""",
2014-04-14,interesse_eleicoes,instrucao,GINÁS. INC.,Não sabe/ Não respondeu,"0.5""",
2014-04-14,interesse_eleicoes,instrucao,GINÁS. COMP.,Muito interesse,"11.4""",
2014-04-14,interesse_eleicoes,instrucao,GINÁS. COMP.,Interesse médio,"19.6""",
2014-04-14,interesse_eleicoes,instrucao,GINÁS. COMP.,Pouco interesse,"37.4""",
2014-04-14,interesse_eleicoes,instrucao,GINÁS. COMP.,Nenhum interesse nas eleições que ocorrerão em outubro,"30.6""",
2014-04-14,interesse_eleicoes,instrucao,GINÁS. COMP.,Não sabe/ Não respondeu,"0.9""",
2014-04-14,interesse_eleicoes,instrucao,COLÉG. INC.,Muito interesse,"12.3""",
2014-04-14,interesse_eleicoes,instrucao,COLÉG. INC.,Interesse médio,"27.9""",
2014-04-14,interesse_eleicoes,instrucao,COLÉG. INC.,Pouco interesse,"22.5""",
2014-04-14,interesse_eleicoes,instrucao,COLÉG. INC.,Nenhum interesse nas eleições que ocorrerão em outubro,"35.8""",
2014-04-14,interesse_eleicoes,instrucao,COLÉG. INC.,Não sabe/ Não respondeu,"1.5""",
2014-04-14,interesse_eleicoes,instrucao,COLÉG. COMP.,Muito interesse,"13.6""",
2014-04-14,interesse_eleicoes,instrucao,COLÉG. COMP.,Interesse médio,"29.9""",
2014-04-14,interesse_eleicoes,instrucao,COLÉG. COMP.,Pouco interesse,"28.2""",
2014-04-14,interesse_eleicoes,instrucao,COLÉG. COMP.,Nenhum interesse nas eleições que ocorrerão em outubro,"27.3""",
2014-04-14,interesse_eleicoes,instrucao,COLÉG. COMP.,Não sabe/ Não respondeu,"1.1""",
2014-04-14,interesse_eleicoes,instrucao,SUP. INC.,Muito interesse,"20.5""",
2014-04-14,interesse_eleicoes,instrucao,SUP. INC.,Interesse médio,"32.5""",
2014-04-14,interesse_eleicoes,instrucao,SUP. INC.,Pouco interesse,"24.1""",
2014-04-14,interesse_eleicoes,instrucao,SUP. INC.,Nenhum interesse nas eleições que ocorrerão em outubro,"21.7""",
2014-04-14,interesse_eleicoes,instrucao,SUP. INC.,Não sabe/ Não respondeu,"1.2""",
2014-04-14,interesse_eleicoes,instrucao,SUP. COMP.,Muito interesse,"24.5""",
2014-04-14,interesse_eleicoes,instrucao,SUP. COMP.,Interesse médio,"36.5""",
2014-04-14,interesse_eleicoes,instrucao,SUP. COMP.,Pouco interesse,"17.6""",
2014-04-14,interesse_eleicoes,instrucao,SUP. COMP.,Nenhum interesse nas eleições que ocorrerão em outubro,"20.8""",
2014-04-14,interesse_eleicoes,instrucao,SUP. COMP.,Não sabe/ Não respondeu,"0.6""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Aécio Neves,"3.9""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Denise Abreu,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Dilma Rousseff,"25""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Eduardo Campos,"1.3""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Eymael,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,José Serra,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Levy Fidélix,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Lula,"9.2""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Marina Silva,"2.6""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Mauro Iasi,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Pastor Everaldo,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Randolfe Rodrigues,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Eduardo Jorge,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Luiz Marinho,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Joaquim Barbosa,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Marcelo Crivella,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Paulo Skaf,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Marta Suplicy,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Plínio de Arruda Sampaio,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Fernando Henrique Cardoso,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Geraldo Alckmin,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Fernando Collor de Mello,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Hilário Golei,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Ciro Gomes,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Heitor Ferreira,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Washington Reis,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Paulo Maluf,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Silvio Santos,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,José Sarney,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,José Genoino Barbosa,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Wilson Risolia,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Carlos Afonso Pinotti,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Iris Rezende,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Ana Júlia Carepa,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Cristovam Buarque,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Cid Gomes,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Odair Rezende,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Rubens Bomtempo,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Tiririca,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Benja,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,José Ronaldo de Carvalho,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Trípoli,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Betinho,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Fernando Pimentel,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Anthony Garotinho,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Jair Bolsonaro,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Alberto Mourão,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Oswaldo,"0""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Outros com menos de 1%,"1.3""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Branco/ Nulo,"6.6""",
2014-04-14,intencao_espontanea,instrucao,ANALF.,Não sabe/ Não respondeu,"50""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Aécio Neves,"6.2""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Denise Abreu,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Dilma Rousseff,"25""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Eduardo Campos,"6.2""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Eymael,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,José Serra,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Levy Fidélix,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Lula,"12.5""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Marina Silva,"6.2""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Mauro Iasi,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Pastor Everaldo,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Randolfe Rodrigues,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Eduardo Jorge,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Luiz Marinho,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Joaquim Barbosa,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Marcelo Crivella,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Paulo Skaf,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Marta Suplicy,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Plínio de Arruda Sampaio,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Fernando Henrique Cardoso,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Geraldo Alckmin,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Fernando Collor de Mello,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Hilário Golei,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Ciro Gomes,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Heitor Ferreira,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Washington Reis,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Paulo Maluf,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Silvio Santos,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,José Sarney,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,José Genoino Barbosa,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Wilson Risolia,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Carlos Afonso Pinotti,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Iris Rezende,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Ana Júlia Carepa,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Cristovam Buarque,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Cid Gomes,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Odair Rezende,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Rubens Bomtempo,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Tiririca,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Benja,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,José Ronaldo de Carvalho,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Trípoli,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Betinho,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Fernando Pimentel,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Anthony Garotinho,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Jair Bolsonaro,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Alberto Mourão,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Oswaldo,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Outros com menos de 1%,"0""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Branco/ Nulo,"12.5""",
2014-04-14,intencao_espontanea,instrucao,SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA,Não sabe/ Não respondeu,"31.2""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Aécio Neves,"5.8""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Denise Abreu,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Dilma Rousseff,"27.1""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Eduardo Campos,"0.6""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Eymael,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,José Serra,"1.3""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Levy Fidélix,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Lula,"12.9""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Marina Silva,"2.6""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Mauro Iasi,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Pastor Everaldo,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Randolfe Rodrigues,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Eduardo Jorge,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Luiz Marinho,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Joaquim Barbosa,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Marcelo Crivella,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Paulo Skaf,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Marta Suplicy,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Plínio de Arruda Sampaio,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Fernando Henrique Cardoso,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Geraldo Alckmin,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Fernando Collor de Mello,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Hilário Golei,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Ciro Gomes,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Heitor Ferreira,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Washington Reis,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Paulo Maluf,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Silvio Santos,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,José Sarney,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,José Genoino Barbosa,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Wilson Risolia,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Carlos Afonso Pinotti,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Iris Rezende,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Ana Júlia Carepa,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Cristovam Buarque,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Cid Gomes,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Odair Rezende,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Rubens Bomtempo,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Tiririca,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Benja,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,José Ronaldo de Carvalho,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Trípoli,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Betinho,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Fernando Pimentel,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Anthony Garotinho,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Jair Bolsonaro,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Alberto Mourão,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Oswaldo,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Outros com menos de 1%,"1.3""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Branco/ Nulo,"12.3""",
2014-04-14,intencao_espontanea,instrucao,PRIM. INC.,Não sabe/ Não respondeu,"36.1""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,Aécio Neves,"4.8""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,Denise Abreu,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,Dilma Rousseff,"32""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,Eduardo Campos,"0.4""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,Eymael,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,José Serra,"0.7""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,Levy Fidélix,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,Lula,"8.9""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,Marina Silva,"2.2""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,Mauro Iasi,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,Pastor Everaldo,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,Randolfe Rodrigues,"0""",
2014-04-14,intencao_espontanea,instrucao,PRIM. COMP.,Eduardo Jorge,"0""",
