"data","cat_pergunta","dado","cat_recorte","recorte","valor"
"2014-05-19","avaliacao_governo","Ruim e péssimo","interesse","NS/NR*",19
"2014-05-19","aprova_dilma","Aprova","interesse","Tem muito interesse",53
"2014-05-19","aprova_dilma","Desaprova","interesse","Tem muito interesse",43
"2014-05-19","aprova_dilma","NS/NR*","interesse","Tem muito interesse",3
"2014-05-19","aprova_dilma","Aprova","interesse","Tem médio interesse",59
"2014-05-19","aprova_dilma","Desaprova","interesse","Tem médio interesse",38
"2014-05-19","aprova_dilma","NS/NR*","interesse","Tem médio interesse",3
"2014-05-19","aprova_dilma","Aprova","interesse","Não tem interesse",47
"2014-05-19","aprova_dilma","Desaprova","interesse","Não tem interesse",48
"2014-05-19","aprova_dilma","NS/NR*","interesse","Não tem interesse",5
"2014-05-19","aprova_dilma","Aprova","interesse","NS/NR*",43
"2014-05-19","aprova_dilma","Desaprova","interesse","NS/NR*",33
"2014-05-19","aprova_dilma","NS/NR*","interesse","NS/NR*",24
"2014-05-19","desejo_mudanca","Quer mudança","interesse","Tem muito interesse",62
"2014-05-19","desejo_mudanca","Quer continuidade","interesse","Tem muito interesse",35
"2014-05-19","desejo_mudanca","NS/NR*","interesse","Tem muito interesse",3
"2014-05-19","desejo_mudanca","Quer mudança","interesse","Tem médio interesse",61
"2014-05-19","desejo_mudanca","Quer continuidade","interesse","Tem médio interesse",38
"2014-05-19","desejo_mudanca","NS/NR*","interesse","Tem médio interesse",1
"2014-05-19","desejo_mudanca","Quer mudança","interesse","Não tem interesse",65
"2014-05-19","desejo_mudanca","Quer continuidade","interesse","Não tem interesse",31
"2014-05-19","desejo_mudanca","NS/NR*","interesse","Não tem interesse",4
"2014-05-19","desejo_mudanca","Quer mudança","interesse","NS/NR*",67
"2014-05-19","desejo_mudanca","Quer continuidade","interesse","NS/NR*",19
"2014-05-19","desejo_mudanca","NS/NR*","interesse","NS/NR*",14
"2014-05-19","rejeicao","Dilma Rousseff","interesse","Tem muito interesse",29
"2014-05-19","rejeicao","Aécio Neves","interesse","Tem muito interesse",23
"2014-05-19","rejeicao","Pastor Everaldo","interesse","Tem muito interesse",16
"2014-05-19","rejeicao","Eduardo Campos","interesse","Tem muito interesse",11
"2014-05-19","rejeicao","Dilma Rousseff","interesse","Tem médio interesse",26
"2014-05-19","rejeicao","Aécio Neves","interesse","Tem médio interesse",18
"2014-05-19","rejeicao","Pastor Everaldo","interesse","Tem médio interesse",11
"2014-05-19","rejeicao","Eduardo Campos","interesse","Tem médio interesse",10
"2014-05-19","rejeicao","Dilma Rousseff","interesse","Não tem interesse",32
"2014-05-19","rejeicao","Aécio Neves","interesse","Não tem interesse",16
"2014-05-19","rejeicao","Pastor Everaldo","interesse","Não tem interesse",16
"2014-05-19","rejeicao","Eduardo Campos","interesse","Não tem interesse",12
"2014-05-19","rejeicao","Dilma Rousseff","interesse","NS/NR*",10
"2014-05-19","rejeicao","Aécio Neves","interesse","NS/NR*",5
"2014-05-19","rejeicao","Pastor Everaldo","interesse","NS/NR*",10
"2014-05-19","rejeicao","Eduardo Campos","interesse","NS/NR*",5
"2014-05-19","2turno_aecio","Aécio Neves","interesse","Tem muito interesse",35
"2014-05-19","2turno_aecio","Branco e Nulo","interesse","Tem muito interesse",7
"2014-05-19","2turno_aecio","Dilma Rousseff","interesse","Tem muito interesse",54
"2014-05-19","2turno_aecio","NS/NR*","interesse","Tem muito interesse",4
"2014-05-19","2turno_aecio","Aécio Neves","interesse","Tem médio interesse",25
"2014-05-19","2turno_aecio","Branco e Nulo","interesse","Tem médio interesse",11
"2014-05-19","2turno_aecio","Dilma Rousseff","interesse","Tem médio interesse",55
"2014-05-19","2turno_aecio","NS/NR*","interesse","Tem médio interesse",9
"2014-05-19","2turno_aecio","Aécio Neves","interesse","Não tem interesse",24
"2014-05-19","2turno_aecio","Branco e Nulo","interesse","Não tem interesse",22
"2014-05-19","2turno_aecio","Dilma Rousseff","interesse","Não tem interesse",41
"2014-05-19","2turno_aecio","NS/NR*","interesse","Não tem interesse",12
"2014-05-19","2turno_aecio","Aécio Neves","interesse","NS/NR*",14
"2014-05-19","2turno_aecio","Branco e Nulo","interesse","NS/NR*",24
"2014-05-19","2turno_aecio","Dilma Rousseff","interesse","NS/NR*",38
"2014-05-19","2turno_aecio","NS/NR*","interesse","NS/NR*",24
"2014-05-19","2turno_campos","Branco e Nulo","interesse","Tem muito interesse",11
"2014-05-19","2turno_campos","Dilma Rousseff","interesse","Tem muito interesse",54
"2014-05-19","2turno_campos","Eduardo Campos","interesse","Tem muito interesse",28
"2014-05-19","2turno_campos","NS/NR*","interesse","Tem muito interesse",6
"2014-05-19","2turno_campos","Branco e Nulo","interesse","Tem médio interesse",12
"2014-05-19","2turno_campos","Dilma Rousseff","interesse","Tem médio interesse",53
"2014-05-19","2turno_campos","Eduardo Campos","interesse","Tem médio interesse",26
"2014-05-19","2turno_campos","NS/NR*","interesse","Tem médio interesse",9
"2014-05-19","2turno_campos","Branco e Nulo","interesse","Não tem interesse",24
"2014-05-19","2turno_campos","Dilma Rousseff","interesse","Não tem interesse",41
"2014-05-19","2turno_campos","Eduardo Campos","interesse","Não tem interesse",19
"2014-05-19","2turno_campos","NS/NR*","interesse","Não tem interesse",15
"2014-05-19","2turno_campos","Branco e Nulo","interesse","NS/NR*",24
"2014-05-19","2turno_campos","Dilma Rousseff","interesse","NS/NR*",38
"2014-05-19","2turno_campos","Eduardo Campos","interesse","NS/NR*",10
"2014-05-19","2turno_campos","NS/NR*","interesse","NS/NR*",29
"2014-05-19","vida_hoje","Satisfeito","desejo_mudanca","Quer mudança",78
"2014-05-19","vida_hoje","Insatisfeito","desejo_mudanca","Quer mudança",22
"2014-05-19","vida_hoje","NS/NR*","desejo_mudanca","Quer mudança",0
"2014-05-19","vida_hoje","Satisfeito","desejo_mudanca","Quer continuidade",87
"2014-05-19","vida_hoje","Insatisfeito","desejo_mudanca","Quer continuidade",13
"2014-05-19","vida_hoje","NS/NR*","desejo_mudanca","Quer continuidade",0
"2014-05-19","vida_hoje","Satisfeito","desejo_mudanca","NS/NR*",80
"2014-05-19","vida_hoje","Insatisfeito","desejo_mudanca","NS/NR*",20
"2014-05-19","vida_hoje","NS/NR*","desejo_mudanca","NS/NR*",0
"2014-05-19","interesse","Tem muito interesse","desejo_mudanca","Quer mudança",19
"2014-05-19","interesse","Tem médio interesse","desejo_mudanca","Quer mudança",37
"2014-05-19","interesse","Não tem interesse","desejo_mudanca","Quer mudança",43
"2014-05-19","interesse","NS/NR*","desejo_mudanca","Quer mudança",2
"2014-05-19","interesse","Tem muito interesse","desejo_mudanca","Quer continuidade",19
"2014-05-19","interesse","Tem médio interesse","desejo_mudanca","Quer continuidade",42
"2014-05-19","interesse","Não tem interesse","desejo_mudanca","Quer continuidade",37
"2014-05-19","interesse","NS/NR*","desejo_mudanca","Quer continuidade",1
"2014-05-19","interesse","Tem muito interesse","desejo_mudanca","NS/NR*",22
"2014-05-19","interesse","Tem médio interesse","desejo_mudanca","NS/NR*",18
"2014-05-19","interesse","Não tem interesse","desejo_mudanca","NS/NR*",52
"2014-05-19","interesse","NS/NR*","desejo_mudanca","NS/NR*",8
"2014-05-19","intencao_espontanea","Aécio Neves","desejo_mudanca","Quer mudança",11
"2014-05-19","intencao_espontanea","Branco e Nulo","desejo_mudanca","Quer mudança",21
"2014-05-19","intencao_espontanea","Dilma Rousseff","desejo_mudanca","Quer mudança",12
"2014-05-19","intencao_espontanea","Eduardo Campos","desejo_mudanca","Quer mudança",5
"2014-05-19","intencao_espontanea","Lula","desejo_mudanca","Quer mudança",6
"2014-05-19","intencao_espontanea","Marina Silva","desejo_mudanca","Quer mudança",3
"2014-05-19","intencao_espontanea","NS/NR*","desejo_mudanca","Quer mudança",39
"2014-05-19","intencao_espontanea","Outros","desejo_mudanca","Quer mudança",3
"2014-05-19","intencao_espontanea","Aécio Neves","desejo_mudanca","Quer continuidade",3
"2014-05-19","intencao_espontanea","Branco e Nulo","desejo_mudanca","Quer continuidade",9
"2014-05-19","intencao_espontanea","Dilma Rousseff","desejo_mudanca","Quer continuidade",46
"2014-05-19","intencao_espontanea","Eduardo Campos","desejo_mudanca","Quer continuidade",1
"2014-05-19","intencao_espontanea","Lula","desejo_mudanca","Quer continuidade",6
"2014-05-19","intencao_espontanea","Marina Silva","desejo_mudanca","Quer continuidade",1
"2014-05-19","intencao_espontanea","NS/NR*","desejo_mudanca","Quer continuidade",32
"2014-05-19","intencao_espontanea","Outros","desejo_mudanca","Quer continuidade",1
"2014-05-19","intencao_espontanea","Aécio Neves","desejo_mudanca","NS/NR*",4
"2014-05-19","intencao_espontanea","Branco e Nulo","desejo_mudanca","NS/NR*",37
"2014-05-19","intencao_espontanea","Dilma Rousseff","desejo_mudanca","NS/NR*",10
"2014-05-19","intencao_espontanea","Eduardo Campos","desejo_mudanca","NS/NR*",1
"2014-05-19","intencao_espontanea","Lula","desejo_mudanca","NS/NR*",7
"2014-05-19","intencao_espontanea","Marina Silva","desejo_mudanca","NS/NR*",1
"2014-05-19","intencao_espontanea","NS/NR*","desejo_mudanca","NS/NR*",39
"2014-05-19","intencao_espontanea","Outros","desejo_mudanca","NS/NR*",1
"2014-05-19","intencao_estimulada","Aécio Neves","desejo_mudanca","Quer mudança",25
"2014-05-19","intencao_estimulada","Branco e Nulo","desejo_mudanca","Quer mudança",18
"2014-05-19","intencao_estimulada","Dilma Rousseff","desejo_mudanca","Quer mudança",27
"2014-05-19","intencao_estimulada","Eduardo Campos","desejo_mudanca","Quer mudança",14
"2014-05-19","intencao_estimulada","NS/NR*","desejo_mudanca","Quer mudança",10
"2014-05-19","intencao_estimulada","Outros","desejo_mudanca","Quer mudança",2
"2014-05-19","intencao_estimulada","Pastor Everaldo","desejo_mudanca","Quer mudança",3
"2014-05-19","intencao_estimulada","Aécio Neves","desejo_mudanca","Quer continuidade",8
"2014-05-19","intencao_estimulada","Branco e Nulo","desejo_mudanca","Quer continuidade",5
"2014-05-19","intencao_estimulada","Dilma Rousseff","desejo_mudanca","Quer continuidade",71
"2014-05-19","intencao_estimulada","Eduardo Campos","desejo_mudanca","Quer continuidade",5
"2014-05-19","intencao_estimulada","NS/NR*","desejo_mudanca","Quer continuidade",8
"2014-05-19","intencao_estimulada","Outros","desejo_mudanca","Quer continuidade",2
"2014-05-19","intencao_estimulada","Pastor Everaldo","desejo_mudanca","Quer continuidade",2
"2014-05-19","intencao_estimulada","Aécio Neves","desejo_mudanca","NS/NR*",14
"2014-05-19","intencao_estimulada","Branco e Nulo","desejo_mudanca","NS/NR*",24
"2014-05-19","intencao_estimulada","Dilma Rousseff","desejo_mudanca","NS/NR*",24
"2014-05-19","intencao_estimulada","Eduardo Campos","desejo_mudanca","NS/NR*",2
"2014-05-19","intencao_estimulada","NS/NR*","desejo_mudanca","NS/NR*",20
"2014-05-19","intencao_estimulada","Outros","desejo_mudanca","NS/NR*",11
"2014-05-19","intencao_estimulada","Pastor Everaldo","desejo_mudanca","NS/NR*",4
"2014-05-19","avaliacao_governo","NS/NR*","desejo_mudanca","Quer mudança",1
"2014-05-19","avaliacao_governo","Ótimo e bom","desejo_mudanca","Quer mudança",21
"2014-05-19","avaliacao_governo","Regular","desejo_mudanca","Quer mudança",32
"2014-05-19","avaliacao_governo","Ruim e péssimo","desejo_mudanca","Quer mudança",46
"2014-05-19","avaliacao_governo","NS/NR*","desejo_mudanca","Quer continuidade",1
"2014-05-19","avaliacao_governo","Ótimo e bom","desejo_mudanca","Quer continuidade",66
"2014-05-19","avaliacao_governo","Regular","desejo_mudanca","Quer continuidade",23
"2014-05-19","avaliacao_governo","Ruim e péssimo","desejo_mudanca","Quer continuidade",9
"2014-05-19","avaliacao_governo","NS/NR*","desejo_mudanca","NS/NR*",13
"2014-05-19","avaliacao_governo","Ótimo e bom","desejo_mudanca","NS/NR*",33
"2014-05-19","avaliacao_governo","Regular","desejo_mudanca","NS/NR*",36
"2014-05-19","avaliacao_governo","Ruim e péssimo","desejo_mudanca","NS/NR*",18
"2014-05-19","aprova_dilma","Aprova","desejo_mudanca","Quer mudança",32
"2014-05-19","aprova_dilma","Desaprova","desejo_mudanca","Quer mudança",64
"2014-05-19","aprova_dilma","NS/NR*","desejo_mudanca","Quer mudança",4
"2014-05-19","aprova_dilma","Aprova","desejo_mudanca","Quer continuidade",81
"2014-05-19","aprova_dilma","Desaprova","desejo_mudanca","Quer continuidade",16
"2014-05-19","aprova_dilma","NS/NR*","desejo_mudanca","Quer continuidade",3
"2014-05-19","aprova_dilma","Aprova","desejo_mudanca","NS/NR*",41
"2014-05-19","aprova_dilma","Desaprova","desejo_mudanca","NS/NR*",25
"2014-05-19","aprova_dilma","NS/NR*","desejo_mudanca","NS/NR*",34
"2014-05-19","rejeicao","Dilma Rousseff","desejo_mudanca","Quer mudança",44
"2014-05-19","rejeicao","Aécio Neves","desejo_mudanca","Quer mudança",18
"2014-05-19","rejeicao","Pastor Everaldo","desejo_mudanca","Quer mudança",16
"2014-05-19","rejeicao","Eduardo Campos","desejo_mudanca","Quer mudança",13
"2014-05-19","rejeicao","Dilma Rousseff","desejo_mudanca","Quer continuidade",10
"2014-05-19","rejeicao","Aécio Neves","desejo_mudanca","Quer continuidade",23
"2014-05-19","rejeicao","Pastor Everaldo","desejo_mudanca","Quer continuidade",17
"2014-05-19","rejeicao","Eduardo Campos","desejo_mudanca","Quer continuidade",14
"2014-05-19","rejeicao","Dilma Rousseff","desejo_mudanca","NS/NR*",17
"2014-05-19","rejeicao","Aécio Neves","desejo_mudanca","NS/NR*",14
"2014-05-19","rejeicao","Pastor Everaldo","desejo_mudanca","NS/NR*",16
"2014-05-19","rejeicao","Eduardo Campos","desejo_mudanca","NS/NR*",14
"2014-05-19","2turno_aecio","Aécio Neves","desejo_mudanca","Quer mudança",31
"2014-05-19","2turno_aecio","Branco e Nulo","desejo_mudanca","Quer mudança",30
"2014-05-19","2turno_aecio","Dilma Rousseff","desejo_mudanca","Quer mudança",29
"2014-05-19","2turno_aecio","NS/NR*","desejo_mudanca","Quer mudança",10
"2014-05-19","2turno_aecio","Aécio Neves","desejo_mudanca","Quer continuidade",10
"2014-05-19","2turno_aecio","Branco e Nulo","desejo_mudanca","Quer continuidade",8
"2014-05-19","2turno_aecio","Dilma Rousseff","desejo_mudanca","Quer continuidade",75
"2014-05-19","2turno_aecio","NS/NR*","desejo_mudanca","Quer continuidade",7
"2014-05-19","2turno_aecio","Aécio Neves","desejo_mudanca","NS/NR*",10
"2014-05-19","2turno_aecio","Branco e Nulo","desejo_mudanca","NS/NR*",42
"2014-05-19","2turno_aecio","Dilma Rousseff","desejo_mudanca","NS/NR*",24
"2014-05-19","2turno_aecio","NS/NR*","desejo_mudanca","NS/NR*",24
"2014-05-19","2turno_campos","Branco e Nulo","desejo_mudanca","Quer mudança",31
"2014-05-19","2turno_campos","Dilma Rousseff","desejo_mudanca","Quer mudança",27
"2014-05-19","2turno_campos","Eduardo Campos","desejo_mudanca","Quer mudança",29
"2014-05-19","2turno_campos","NS/NR*","desejo_mudanca","Quer mudança",13
"2014-05-19","2turno_campos","Branco e Nulo","desejo_mudanca","Quer continuidade",11
"2014-05-19","2turno_campos","Dilma Rousseff","desejo_mudanca","Quer continuidade",74
"2014-05-19","2turno_campos","Eduardo Campos","desejo_mudanca","Quer continuidade",8
"2014-05-19","2turno_campos","NS/NR*","desejo_mudanca","Quer continuidade",7
"2014-05-19","2turno_campos","Branco e Nulo","desejo_mudanca","NS/NR*",43
"2014-05-19","2turno_campos","Dilma Rousseff","desejo_mudanca","NS/NR*",24
"2014-05-19","2turno_campos","Eduardo Campos","desejo_mudanca","NS/NR*",6
"2014-05-19","2turno_campos","NS/NR*","desejo_mudanca","NS/NR*",27
"2014-05-19","vida_hoje","Satisfeito","avaliacao_governo","NS/NR*",68
"2014-05-19","vida_hoje","Insatisfeito","avaliacao_governo","NS/NR*",26
"2014-05-19","vida_hoje","NS/NR*","avaliacao_governo","NS/NR*",6
"2014-05-19","vida_hoje","Satisfeito","avaliacao_governo","Ótimo e bom",89
"2014-05-19","vida_hoje","Insatisfeito","avaliacao_governo","Ótimo e bom",10
"2014-05-19","vida_hoje","NS/NR*","avaliacao_governo","Ótimo e bom",0
"2014-05-19","vida_hoje","Satisfeito","avaliacao_governo","Regular",81
"2014-05-19","vida_hoje","Insatisfeito","avaliacao_governo","Regular",19
"2014-05-19","vida_hoje","NS/NR*","avaliacao_governo","Regular",0
"2014-05-19","vida_hoje","Satisfeito","avaliacao_governo","Ruim e péssimo",71
"2014-05-19","vida_hoje","Insatisfeito","avaliacao_governo","Ruim e péssimo",28
"2014-05-19","vida_hoje","NS/NR*","avaliacao_governo","Ruim e péssimo",0
"2014-05-19","interesse","Tem muito interesse","avaliacao_governo","NS/NR*",17
"2014-05-19","interesse","Tem médio interesse","avaliacao_governo","NS/NR*",30
"2014-05-19","interesse","Não tem interesse","avaliacao_governo","NS/NR*",39
"2014-05-19","interesse","NS/NR*","avaliacao_governo","NS/NR*",13
"2014-05-19","interesse","Tem muito interesse","avaliacao_governo","Ótimo e bom",20
"2014-05-19","interesse","Tem médio interesse","avaliacao_governo","Ótimo e bom",45
"2014-05-19","interesse","Não tem interesse","avaliacao_governo","Ótimo e bom",34
"2014-05-19","interesse","NS/NR*","avaliacao_governo","Ótimo e bom",1
"2014-05-19","interesse","Tem muito interesse","avaliacao_governo","Regular",17
"2014-05-19","interesse","Tem médio interesse","avaliacao_governo","Regular",35
"2014-05-19","interesse","Não tem interesse","avaliacao_governo","Regular",47
"2014-05-19","interesse","NS/NR*","avaliacao_governo","Regular",1
"2014-05-19","interesse","Tem muito interesse","avaliacao_governo","Ruim e péssimo",19
"2014-05-19","interesse","Tem médio interesse","avaliacao_governo","Ruim e péssimo",33
"2014-05-19","interesse","Não tem interesse","avaliacao_governo","Ruim e péssimo",46
"2014-05-19","interesse","NS/NR*","avaliacao_governo","Ruim e péssimo",1
"2014-05-19","intencao_espontanea","Aécio Neves","avaliacao_governo","NS/NR*",9
"2014-05-19","intencao_espontanea","Branco e Nulo","avaliacao_governo","NS/NR*",35
"2014-05-19","intencao_espontanea","Dilma Rousseff","avaliacao_governo","NS/NR*",0
"2014-05-19","intencao_espontanea","Eduardo Campos","avaliacao_governo","NS/NR*",0
"2014-05-19","intencao_espontanea","Lula","avaliacao_governo","NS/NR*",3
"2014-05-19","intencao_espontanea","Marina Silva","avaliacao_governo","NS/NR*",3
"2014-05-19","intencao_espontanea","NS/NR*","avaliacao_governo","NS/NR*",50
"2014-05-19","intencao_espontanea","Outros","avaliacao_governo","NS/NR*",0
"2014-05-19","intencao_espontanea","Aécio Neves","avaliacao_governo","Ótimo e bom",2
"2014-05-19","intencao_espontanea","Branco e Nulo","avaliacao_governo","Ótimo e bom",6
"2014-05-19","intencao_espontanea","Dilma Rousseff","avaliacao_governo","Ótimo e bom",52
"2014-05-19","intencao_espontanea","Eduardo Campos","avaliacao_governo","Ótimo e bom",1
"2014-05-19","intencao_espontanea","Lula","avaliacao_governo","Ótimo e bom",6
"2014-05-19","intencao_espontanea","Marina Silva","avaliacao_governo","Ótimo e bom",0
"2014-05-19","intencao_espontanea","NS/NR*","avaliacao_governo","Ótimo e bom",31
"2014-05-19","intencao_espontanea","Outros","avaliacao_governo","Ótimo e bom",1
"2014-05-19","intencao_espontanea","Aécio Neves","avaliacao_governo","Regular",6
"2014-05-19","intencao_espontanea","Branco e Nulo","avaliacao_governo","Regular",16
"2014-05-19","intencao_espontanea","Dilma Rousseff","avaliacao_governo","Regular",13
"2014-05-19","intencao_espontanea","Eduardo Campos","avaliacao_governo","Regular",5
"2014-05-19","intencao_espontanea","Lula","avaliacao_governo","Regular",7
"2014-05-19","intencao_espontanea","Marina Silva","avaliacao_governo","Regular",2
"2014-05-19","intencao_espontanea","NS/NR*","avaliacao_governo","Regular",47
"2014-05-19","intencao_espontanea","Outros","avaliacao_governo","Regular",3
"2014-05-19","intencao_espontanea","Aécio Neves","avaliacao_governo","Ruim e péssimo",17
"2014-05-19","intencao_espontanea","Branco e Nulo","avaliacao_governo","Ruim e péssimo",32
"2014-05-19","intencao_espontanea","Dilma Rousseff","avaliacao_governo","Ruim e péssimo",0
"2014-05-19","intencao_espontanea","Eduardo Campos","avaliacao_governo","Ruim e péssimo",6
"2014-05-19","intencao_espontanea","Lula","avaliacao_governo","Ruim e péssimo",4
"2014-05-19","intencao_espontanea","Marina Silva","avaliacao_governo","Ruim e péssimo",4
"2014-05-19","intencao_espontanea","NS/NR*","avaliacao_governo","Ruim e péssimo",33
"2014-05-19","intencao_espontanea","Outros","avaliacao_governo","Ruim e péssimo",3
"2014-05-19","intencao_estimulada","Aécio Neves","avaliacao_governo","NS/NR*",18
"2014-05-19","intencao_estimulada","Branco e Nulo","avaliacao_governo","NS/NR*",26
"2014-05-19","intencao_estimulada","Dilma Rousseff","avaliacao_governo","NS/NR*",3
"2014-05-19","intencao_estimulada","Eduardo Campos","avaliacao_governo","NS/NR*",3
"2014-05-19","intencao_estimulada","NS/NR*","avaliacao_governo","NS/NR*",44
"2014-05-19","intencao_estimulada","Outros","avaliacao_governo","NS/NR*",0
"2014-05-19","intencao_estimulada","Pastor Everaldo","avaliacao_governo","NS/NR*",6
"2014-05-19","intencao_estimulada","Aécio Neves","avaliacao_governo","Ótimo e bom",5
"2014-05-19","intencao_estimulada","Branco e Nulo","avaliacao_governo","Ótimo e bom",2
"2014-05-19","intencao_estimulada","Dilma Rousseff","avaliacao_governo","Ótimo e bom",82
"2014-05-19","intencao_estimulada","Eduardo Campos","avaliacao_governo","Ótimo e bom",4
"2014-05-19","intencao_estimulada","NS/NR*","avaliacao_governo","Ótimo e bom",5
"2014-05-19","intencao_estimulada","Outros","avaliacao_governo","Ótimo e bom",2
"2014-05-19","intencao_estimulada","Pastor Everaldo","avaliacao_governo","Ótimo e bom",1
"2014-05-19","intencao_estimulada","Aécio Neves","avaliacao_governo","Regular",20
"2014-05-19","intencao_estimulada","Branco e Nulo","avaliacao_governo","Regular",13
"2014-05-19","intencao_estimulada","Dilma Rousseff","avaliacao_governo","Regular",33
"2014-05-19","intencao_estimulada","Eduardo Campos","avaliacao_governo","Regular",14
"2014-05-19","intencao_estimulada","NS/NR*","avaliacao_governo","Regular",14
"2014-05-19","intencao_estimulada","Outros","avaliacao_governo","Regular",3
"2014-05-19","intencao_estimulada","Pastor Everaldo","avaliacao_governo","Regular",2
"2014-05-19","intencao_estimulada","Aécio Neves","avaliacao_governo","Ruim e péssimo",35
"2014-05-19","intencao_estimulada","Branco e Nulo","avaliacao_governo","Ruim e péssimo",28
"2014-05-19","intencao_estimulada","Dilma Rousseff","avaliacao_governo","Ruim e péssimo",5
"2014-05-19","intencao_estimulada","Eduardo Campos","avaliacao_governo","Ruim e péssimo",15
"2014-05-19","intencao_estimulada","NS/NR*","avaliacao_governo","Ruim e péssimo",10
"2014-05-19","intencao_estimulada","Outros","avaliacao_governo","Ruim e péssimo",3
"2014-05-19","intencao_estimulada","Pastor Everaldo","avaliacao_governo","Ruim e péssimo",4
"2014-05-19","aprova_dilma","Aprova","avaliacao_governo","NS/NR*",3
"2014-05-19","aprova_dilma","Desaprova","avaliacao_governo","NS/NR*",3
"2014-05-19","aprova_dilma","NS/NR*","avaliacao_governo","NS/NR*",94
"2014-05-19","aprova_dilma","Aprova","avaliacao_governo","Ótimo e bom",96
"2014-05-19","aprova_dilma","Desaprova","avaliacao_governo","Ótimo e bom",3
"2014-05-19","aprova_dilma","NS/NR*","avaliacao_governo","Ótimo e bom",1
"2014-05-19","aprova_dilma","Aprova","avaliacao_governo","Regular",45
"2014-05-19","aprova_dilma","Desaprova","avaliacao_governo","Regular",47
"2014-05-19","aprova_dilma","NS/NR*","avaliacao_governo","Regular",9
"2014-05-19","aprova_dilma","Aprova","avaliacao_governo","Ruim e péssimo",1
"2014-05-19","aprova_dilma","Desaprova","avaliacao_governo","Ruim e péssimo",98
"2014-05-19","aprova_dilma","NS/NR*","avaliacao_governo","Ruim e péssimo",1
"2014-05-19","desejo_mudanca","Quer mudança","avaliacao_governo","NS/NR*",50
"2014-05-19","desejo_mudanca","Quer continuidade","avaliacao_governo","NS/NR*",18
"2014-05-19","desejo_mudanca","NS/NR*","avaliacao_governo","NS/NR*",32
"2014-05-19","desejo_mudanca","Quer mudança","avaliacao_governo","Ótimo e bom",38
"2014-05-19","desejo_mudanca","Quer continuidade","avaliacao_governo","Ótimo e bom",58
"2014-05-19","desejo_mudanca","NS/NR*","avaliacao_governo","Ótimo e bom",4
"2014-05-19","desejo_mudanca","Quer mudança","avaliacao_governo","Regular",71
"2014-05-19","desejo_mudanca","Quer continuidade","avaliacao_governo","Regular",24
"2014-05-19","desejo_mudanca","NS/NR*","avaliacao_governo","Regular",5
"2014-05-19","desejo_mudanca","Quer mudança","avaliacao_governo","Ruim e péssimo",89
"2014-05-19","desejo_mudanca","Quer continuidade","avaliacao_governo","Ruim e péssimo",8
"2014-05-19","desejo_mudanca","NS/NR*","avaliacao_governo","Ruim e péssimo",2
"2014-05-19","rejeicao","Dilma Rousseff","avaliacao_governo","NS/NR*",6
"2014-05-19","rejeicao","Aécio Neves","avaliacao_governo","NS/NR*",0
"2014-05-19","rejeicao","Pastor Everaldo","avaliacao_governo","NS/NR*",9
"2014-05-19","rejeicao","Eduardo Campos","avaliacao_governo","NS/NR*",3
"2014-05-19","rejeicao","Dilma Rousseff","avaliacao_governo","Ótimo e bom",5
"2014-05-19","rejeicao","Aécio Neves","avaliacao_governo","Ótimo e bom",25
"2014-05-19","rejeicao","Pastor Everaldo","avaliacao_governo","Ótimo e bom",13
"2014-05-19","rejeicao","Eduardo Campos","avaliacao_governo","Ótimo e bom",12
"2014-05-19","rejeicao","Dilma Rousseff","avaliacao_governo","Regular",25
"2014-05-19","rejeicao","Aécio Neves","avaliacao_governo","Regular",17
"2014-05-19","rejeicao","Pastor Everaldo","avaliacao_governo","Regular",16
"2014-05-19","rejeicao","Eduardo Campos","avaliacao_governo","Regular",12
"2014-05-19","rejeicao","Dilma Rousseff","avaliacao_governo","Ruim e péssimo",69
"2014-05-19","rejeicao","Aécio Neves","avaliacao_governo","Ruim e péssimo",18
"2014-05-19","rejeicao","Pastor Everaldo","avaliacao_governo","Ruim e péssimo",21
"2014-05-19","rejeicao","Eduardo Campos","avaliacao_governo","Ruim e péssimo",15
"2014-05-19","2turno_aecio","Aécio Neves","avaliacao_governo","NS/NR*",15
"2014-05-19","2turno_aecio","Branco e Nulo","avaliacao_governo","NS/NR*",44
"2014-05-19","2turno_aecio","Dilma Rousseff","avaliacao_governo","NS/NR*",3
"2014-05-19","2turno_aecio","NS/NR*","avaliacao_governo","NS/NR*",38
"2014-05-19","2turno_aecio","Aécio Neves","avaliacao_governo","Ótimo e bom",5
"2014-05-19","2turno_aecio","Branco e Nulo","avaliacao_governo","Ótimo e bom",4
"2014-05-19","2turno_aecio","Dilma Rousseff","avaliacao_governo","Ótimo e bom",87
"2014-05-19","2turno_aecio","NS/NR*","avaliacao_governo","Ótimo e bom",4
"2014-05-19","2turno_aecio","Aécio Neves","avaliacao_governo","Regular",24
"2014-05-19","2turno_aecio","Branco e Nulo","avaliacao_governo","Regular",23
"2014-05-19","2turno_aecio","Dilma Rousseff","avaliacao_governo","Regular",38
"2014-05-19","2turno_aecio","NS/NR*","avaliacao_governo","Regular",15
"2014-05-19","2turno_aecio","Aécio Neves","avaliacao_governo","Ruim e péssimo",43
"2014-05-19","2turno_aecio","Branco e Nulo","avaliacao_governo","Ruim e péssimo",44
"2014-05-19","2turno_aecio","Dilma Rousseff","avaliacao_governo","Ruim e péssimo",3
